Date,spy_tlt_corr_90d,cpi_yoy,vix,corr_stress,inflation_stress,vix_stress,regime_score,regime_label
2009-10-27,-0.3559327654322996,-0.01377942862886472,24.829999923706055,False,False,False,0,normal
2009-10-28,-0.3471747759928468,-0.01377942862886472,27.90999984741211,False,False,True,1,watch
2009-10-29,-0.36069249027421696,-0.01377942862886472,24.760000228881836,False,False,False,0,normal
2009-10-30,-0.37800941579771963,-0.01377942862886472,30.690000534057617,False,False,True,1,watch
2009-11-02,-0.4261163819599063,-0.002239682942003385,29.780000686645508,False,False,True,1,watch
2009-11-03,-0.4252178648981847,-0.002239682942003385,28.809999465942383,False,False,True,1,watch
2009-11-04,-0.4264932631440932,-0.002239682942003385,27.719999313354492,False,False,True,1,watch
2009-11-05,-0.4247751702422634,-0.002239682942003385,25.43000030517578,False,False,True,1,watch
2009-11-06,-0.424419851001528,-0.002239682942003385,24.190000534057617,False,False,False,0,normal
2009-11-09,-0.4244435980314491,-0.002239682942003385,23.149999618530273,False,False,False,0,normal
2009-11-10,-0.42455030294012147,-0.002239682942003385,22.84000015258789,False,False,False,0,normal
2009-11-11,-0.41951733987668194,-0.002239682942003385,23.040000915527344,False,False,False,0,normal
2009-11-12,-0.41565975481747824,-0.002239682942003385,24.239999771118164,False,False,False,0,normal
2009-11-13,-0.41738571887277853,-0.002239682942003385,23.360000610351562,False,False,False,0,normal
2009-11-16,-0.396168494281098,-0.002239682942003385,22.889999389648438,False,False,False,0,normal
2009-11-17,-0.39354193691972744,-0.002239682942003385,22.40999984741211,False,False,False,0,normal
2009-11-18,-0.39127947901874,-0.002239682942003385,21.6299991607666,False,False,False,0,normal
2009-11-19,-0.3427535654663866,-0.002239682942003385,22.6299991607666,False,False,False,0,normal
2009-11-20,-0.34017099728001654,-0.002239682942003385,22.190000534057617,False,False,False,0,normal
2009-11-23,-0.3309984459356616,-0.002239682942003385,21.15999984741211,False,False,False,0,normal
2009-11-24,-0.3366807311894814,-0.002239682942003385,20.469999313354492,False,False,False,0,normal
2009-11-25,-0.34941060653236106,-0.002239682942003385,20.479999542236328,False,False,False,0,normal
2009-11-27,-0.3539629001984613,-0.002239682942003385,24.739999771118164,False,False,False,0,normal
2009-11-30,-0.32432407075229214,-0.002239682942003385,24.510000228881836,False,False,False,0,normal
2009-12-01,-0.3358551723511661,0.019145871744709275,21.920000076293945,False,False,False,0,normal
2009-12-02,-0.3370464756124666,0.019145871744709275,21.1200008392334,False,False,False,0,normal
2009-12-03,-0.3175590043155001,0.019145871744709275,22.459999084472656,False,False,False,0,normal
2009-12-04,-0.3186103794418048,0.019145871744709275,21.25,False,False,False,0,normal
2009-12-07,-0.3383297944467586,0.019145871744709275,22.100000381469727,False,False,False,0,normal
2009-12-08,-0.3462500324983225,0.019145871744709275,23.690000534057617,False,False,False,0,normal
2009-12-09,-0.3287773224008603,0.019145871744709275,22.65999984741211,False,False,False,0,normal
2009-12-10,-0.3317200950931278,0.019145871744709275,22.31999969482422,False,False,False,0,normal
2009-12-11,-0.34496826306826567,0.019145871744709275,21.59000015258789,False,False,False,0,normal
2009-12-14,-0.3423454360281011,0.019145871744709275,21.149999618530273,False,False,False,0,normal
2009-12-15,-0.32947500614245884,0.019145871744709275,21.489999771118164,False,False,False,0,normal
2009-12-16,-0.3283604286016552,0.019145871744709275,20.540000915527344,False,False,False,0,normal
2009-12-17,-0.3326374432631095,0.019145871744709275,22.510000228881836,False,False,False,0,normal
2009-12-18,-0.3258497493461518,0.019145871744709275,21.68000030517578,False,False,False,0,normal
2009-12-21,-0.35323030038604863,0.019145871744709275,20.489999771118164,False,False,False,0,normal
2009-12-22,-0.3514470747511366,0.019145871744709275,19.540000915527344,False,False,False,0,normal
2009-12-23,-0.31981759090761147,0.019145871744709275,19.709999084472656,False,False,False,0,normal
2009-12-24,-0.31827034589466263,0.019145871744709275,19.469999313354492,False,False,False,0,normal
2009-12-28,-0.3293219062229153,0.019145871744709275,19.93000030517578,False,False,False,0,normal
2009-12-29,-0.34410866322189854,0.019145871744709275,20.010000228881836,False,False,False,0,normal
2009-12-30,-0.31121322280332053,0.019145871744709275,19.959999084472656,False,False,False,0,normal
2009-12-31,-0.3076141214998564,0.019145871744709275,21.68000030517578,False,False,False,0,normal
2010-01-04,-0.30572383640188266,0.028141231232083674,20.040000915527344,False,False,False,0,normal
2010-01-05,-0.3029497802812212,0.028141231232083674,19.350000381469727,False,False,False,0,normal
2010-01-06,-0.297746800654266,0.028141231232083674,19.15999984741211,False,False,False,0,normal
2010-01-07,-0.2961944721344021,0.028141231232083674,19.059999465942383,False,False,False,0,normal
2010-01-08,-0.29568052870850553,0.028141231232083674,18.1299991607666,False,False,False,0,normal
2010-01-11,-0.31093568395126553,0.028141231232083674,17.549999237060547,False,False,False,0,normal
2010-01-12,-0.32289599377206846,0.028141231232083674,18.25,False,False,False,0,normal
2010-01-13,-0.3258688106993956,0.028141231232083674,17.850000381469727,False,False,False,0,normal
2010-01-14,-0.2990399431515212,0.028141231232083674,17.6299991607666,False,False,False,0,normal
2010-01-15,-0.30180355035841544,0.028141231232083674,17.90999984741211,False,False,False,0,normal
2010-01-19,-0.3033735533901534,0.028141231232083674,17.579999923706055,False,False,False,0,normal
2010-01-20,-0.34951513222223035,0.028141231232083674,18.68000030517578,False,False,False,0,normal
2010-01-21,-0.3544170143568397,0.028141231232083674,22.270000457763672,False,False,False,0,normal
2010-01-22,-0.3371406352090564,0.028141231232083674,27.309999465942383,False,False,True,1,watch
2010-01-25,-0.33742988526053624,0.028141231232083674,25.40999984741211,False,False,True,1,watch
2010-01-26,-0.3456669136802107,0.028141231232083674,24.549999237060547,False,False,False,0,normal
2010-01-27,-0.34711378398631415,0.028141231232083674,23.139999389648438,False,False,False,0,normal
2010-01-28,-0.3460707097728101,0.028141231232083674,23.729999542236328,False,False,False,0,normal
2010-01-29,-0.354471669801691,0.028141231232083674,24.6200008392334,False,False,False,0,normal
2010-02-01,-0.36842852479980615,0.026211113889767157,22.59000015258789,False,False,False,0,normal
2010-02-02,-0.3582055286374497,0.026211113889767157,21.479999542236328,False,False,False,0,normal
2010-02-03,-0.3431320415449758,0.026211113889767157,21.600000381469727,False,False,False,0,normal
2010-02-04,-0.37992095090250017,0.026211113889767157,26.079999923706055,False,False,True,1,watch
2010-02-05,-0.4090420462751461,0.026211113889767157,26.110000610351562,False,False,True,1,watch
2010-02-08,-0.40995489146679964,0.026211113889767157,26.510000228881836,False,False,True,1,watch
2010-02-09,-0.4191902232404345,0.026211113889767157,26.0,False,False,True,1,watch
2010-02-10,-0.38610619628367476,0.026211113889767157,25.399999618530273,False,False,True,1,watch
2010-02-11,-0.3953989289098128,0.026211113889767157,23.959999084472656,False,False,False,0,normal
2010-02-12,-0.40162752715604244,0.026211113889767157,22.729999542236328,False,False,False,0,normal
2010-02-16,-0.38098932954853737,0.026211113889767157,22.25,False,False,False,0,normal
2010-02-17,-0.3919836882657317,0.026211113889767157,21.719999313354492,False,False,False,0,normal
2010-02-18,-0.3882692213985072,0.026211113889767157,20.6299991607666,False,False,False,0,normal
2010-02-19,-0.3865644293992268,0.026211113889767157,20.020000457763672,False,False,False,0,normal
2010-02-22,-0.38743915658157563,0.026211113889767157,19.940000534057617,False,False,False,0,normal
2010-02-23,-0.4023517076683345,0.026211113889767157,21.3700008392334,False,False,False,0,normal
2010-02-24,-0.37613520271684975,0.026211113889767157,20.270000457763672,False,False,False,0,normal
2010-02-25,-0.3749648213275058,0.026211113889767157,20.100000381469727,False,False,False,0,normal
2010-02-26,-0.36805848569260374,0.026211113889767157,19.5,False,False,False,0,normal
2010-03-01,-0.3792253094292525,0.02151336357866529,19.260000228881836,False,False,False,0,normal
2010-03-02,-0.37654948602373683,0.02151336357866529,19.059999465942383,False,False,False,0,normal
2010-03-03,-0.3871470379664464,0.02151336357866529,18.829999923706055,False,False,False,0,normal
2010-03-04,-0.3800381673930203,0.02151336357866529,18.719999313354492,False,False,False,0,normal
2010-03-05,-0.4128662552088519,0.02151336357866529,17.420000076293945,False,False,False,0,normal
2010-03-08,-0.4426498715377706,0.02151336357866529,17.790000915527344,False,False,False,0,normal
2010-03-09,-0.4406006296653366,0.02151336357866529,17.920000076293945,False,False,False,0,normal
2010-03-10,-0.43648835706606764,0.02151336357866529,18.56999969482422,False,False,False,0,normal
2010-03-11,-0.4153436995727548,0.02151336357866529,18.059999465942383,False,False,False,0,normal
2010-03-12,-0.372608420731205,0.02151336357866529,17.579999923706055,False,False,False,0,normal
2010-03-15,-0.3697680057417793,0.02151336357866529,18.0,False,False,False,0,normal
2010-03-16,-0.3570187749269563,0.02151336357866529,17.690000534057617,False,False,False,0,normal
2010-03-17,-0.35347513444959194,0.02151336357866529,16.90999984741211,False,False,False,0,normal
2010-03-18,-0.3594300777089633,0.02151336357866529,16.6200008392334,False,False,False,0,normal
2010-03-19,-0.3599787583499944,0.02151336357866529,16.969999313354492,False,False,False,0,normal
2010-03-22,-0.3761640399027827,0.02151336357866529,16.8700008392334,False,False,False,0,normal
2010-03-23,-0.37973546095215766,0.02151336357866529,16.350000381469727,False,False,False,0,normal
2010-03-24,-0.3522948888071708,0.02151336357866529,17.549999237060547,False,False,False,0,normal
2010-03-25,-0.3542601132596113,0.02151336357866529,18.399999618530273,False,False,False,0,normal
2010-03-26,-0.3601815073746992,0.02151336357866529,17.770000457763672,False,False,False,0,normal
2010-03-29,-0.40377524180039004,0.02151336357866529,17.59000015258789,False,False,False,0,normal
2010-03-30,-0.4052225538249688,0.02151336357866529,17.1299991607666,False,False,False,0,normal
2010-03-31,-0.4104343499333346,0.02151336357866529,17.59000015258789,False,False,False,0,normal
2010-04-01,-0.41182303500441897,0.022861714393279886,17.469999313354492,False,False,False,0,normal
2010-04-05,-0.42019208707235417,0.022861714393279886,17.020000457763672,False,False,False,0,normal
2010-04-06,-0.42277427669088635,0.022861714393279886,16.229999542236328,False,False,False,0,normal
2010-04-07,-0.4323433410722231,0.022861714393279886,16.6200008392334,False,False,False,0,normal
2010-04-08,-0.4354468567422969,0.022861714393279886,16.479999542236328,False,False,False,0,normal
2010-04-09,-0.42855146436785874,0.022861714393279886,16.139999389648438,False,False,False,0,normal
2010-04-12,-0.4283575081435489,0.022861714393279886,15.579999923706055,False,False,False,0,normal
2010-04-13,-0.4151988860118746,0.022861714393279886,16.200000762939453,False,False,False,0,normal
2010-04-14,-0.42179167842121656,0.022861714393279886,15.59000015258789,False,False,False,0,normal
2010-04-15,-0.445307703939368,0.022861714393279886,15.890000343322754,False,False,False,0,normal
2010-04-16,-0.452592286037508,0.022861714393279886,18.360000610351562,False,False,False,0,normal
2010-04-19,-0.45283420482322756,0.022861714393279886,17.34000015258789,False,False,False,0,normal
2010-04-20,-0.44608547385137265,0.022861714393279886,15.729999542236328,False,False,False,0,normal
2010-04-21,-0.4462534156544138,0.022861714393279886,16.31999969482422,False,False,False,0,normal
2010-04-22,-0.4439844756630147,0.022861714393279886,16.469999313354492,False,False,False,0,normal
2010-04-23,-0.4461541563014174,0.022861714393279886,16.6200008392334,False,False,False,0,normal
2010-04-26,-0.44888715441702826,0.022861714393279886,17.469999313354492,False,False,False,0,normal
2010-04-27,-0.48567144512284066,0.022861714393279886,22.809999465942383,False,False,False,0,normal
2010-04-28,-0.49038821827888657,0.022861714393279886,21.079999923706055,False,False,False,0,normal
2010-04-29,-0.4582272537442688,0.022861714393279886,18.440000534057617,False,False,False,0,normal
2010-04-30,-0.4749414310938652,0.022861714393279886,22.049999237060547,False,False,False,0,normal
2010-05-03,-0.4630495578955657,0.022067707525304403,20.190000534057617,False,False,False,0,normal
2010-05-04,-0.49974853658747326,0.022067707525304403,23.84000015258789,False,False,False,0,normal
2010-05-05,-0.5025863560852052,0.022067707525304403,24.90999984741211,False,False,False,0,normal
2010-05-06,-0.5725160311227687,0.022067707525304403,32.79999923706055,False,False,True,1,watch
2010-05-07,-0.528350410639536,0.022067707525304403,40.95000076293945,False,False,True,1,watch
2010-05-10,-0.575746455043074,0.022067707525304403,28.84000015258789,False,False,True,1,watch
2010-05-11,-0.5748105917589722,0.022067707525304403,28.31999969482422,False,False,True,1,watch
2010-05-12,-0.5906918757173341,0.022067707525304403,25.520000457763672,False,False,True,1,watch
2010-05-13,-0.5983866618377667,0.022067707525304403,26.68000030517578,False,False,True,1,watch
2010-05-14,-0.6157203186508652,0.022067707525304403,31.239999771118164,False,False,True,1,watch
2010-05-17,-0.6236055956710587,0.022067707525304403,30.84000015258789,False,False,True,1,watch
2010-05-18,-0.632254860473602,0.022067707525304403,33.54999923706055,False,False,True,1,watch
2010-05-19,-0.6324785956120751,0.022067707525304403,35.31999969482422,False,False,True,1,watch
2010-05-20,-0.6593123510494309,0.022067707525304403,45.790000915527344,False,False,True,1,watch
2010-05-21,-0.6529451933785015,0.022067707525304403,40.099998474121094,False,False,True,1,watch
2010-05-24,-0.6395315691617978,0.022067707525304403,38.31999969482422,False,False,True,1,watch
2010-05-25,-0.6511514662438276,0.022067707525304403,34.61000061035156,False,False,True,1,watch
2010-05-26,-0.6454594472695121,0.022067707525304403,35.02000045776367,False,False,True,1,watch
2010-05-27,-0.6739326043028787,0.022067707525304403,29.68000030517578,False,False,True,1,watch
2010-05-28,-0.6715479280333885,0.022067707525304403,32.06999969482422,False,False,True,1,watch
2010-06-01,-0.6756102437788682,0.020035489292185682,35.540000915527344,False,False,True,1,watch
2010-06-02,-0.6989071763538978,0.020035489292185682,30.170000076293945,False,False,True,1,watch
2010-06-03,-0.6974473036709737,0.020035489292185682,29.459999084472656,False,False,True,1,watch
2010-06-04,-0.7236021809925419,0.020035489292185682,35.47999954223633,False,False,True,1,watch
2010-06-07,-0.7254612657076972,0.020035489292185682,36.56999969482422,False,False,True,1,watch
2010-06-08,-0.7316989055976792,0.020035489292185682,33.70000076293945,False,False,True,1,watch
2010-06-09,-0.7277257904069143,0.020035489292185682,33.72999954223633,False,False,True,1,watch
2010-06-10,-0.7370748095705777,0.020035489292185682,30.56999969482422,False,False,True,1,watch
2010-06-11,-0.7308450797294096,0.020035489292185682,28.790000915527344,False,False,True,1,watch
2010-06-14,-0.7416256871668487,0.020035489292185682,28.579999923706055,False,False,True,1,watch
2010-06-15,-0.7300545081610812,0.020035489292185682,25.8700008392334,False,False,True,1,watch
2010-06-16,-0.7296816992448224,0.020035489292185682,25.920000076293945,False,False,True,1,watch
2010-06-17,-0.7277678948146376,0.020035489292185682,25.049999237060547,False,False,True,1,watch
2010-06-18,-0.7245566728045117,0.020035489292185682,23.950000762939453,False,False,False,0,normal
2010-06-21,-0.73023494845619,0.020035489292185682,24.8799991607666,False,False,False,0,normal
2010-06-22,-0.733084943637185,0.020035489292185682,27.049999237060547,False,False,True,1,watch
2010-06-23,-0.7332115218766184,0.020035489292185682,26.90999984741211,False,False,True,1,watch
2010-06-24,-0.7200022282907899,0.020035489292185682,29.739999771118164,False,False,True,1,watch
2010-06-25,-0.7205318519064491,0.020035489292185682,28.530000686645508,False,False,True,1,watch
2010-06-28,-0.7187966745410649,0.020035489292185682,29.0,False,False,True,1,watch
2010-06-29,-0.7209927733354066,0.020035489292185682,34.130001068115234,False,False,True,1,watch
2010-06-30,-0.7232290503805358,0.020035489292185682,34.540000915527344,False,False,True,1,watch
2010-07-01,-0.7205763546987615,0.011215605940686268,32.86000061035156,False,False,True,1,watch
2010-07-02,-0.7148223850139778,0.011215605940686268,30.1200008392334,False,False,True,1,watch
2010-07-06,-0.7076531171649025,0.011215605940686268,29.649999618530273,False,False,True,1,watch
2010-07-07,-0.7157461017115361,0.011215605940686268,26.84000015258789,False,False,True,1,watch
2010-07-08,-0.7185973425641535,0.011215605940686268,25.709999084472656,False,False,True,1,watch
2010-07-09,-0.7195847737589317,0.011215605940686268,24.979999542236328,False,False,False,0,normal
2010-07-12,-0.719858566977009,0.011215605940686268,24.43000030517578,False,False,False,0,normal
2010-07-13,-0.7254710371785453,0.011215605940686268,24.559999465942383,False,False,False,0,normal
2010-07-14,-0.7177657283789703,0.011215605940686268,24.889999389648438,False,False,False,0,normal
2010-07-15,-0.7156915181576848,0.011215605940686268,25.139999389648438,False,False,True,1,watch
2010-07-16,-0.7080870309928184,0.011215605940686268,26.25,False,False,True,1,watch
2010-07-19,-0.7083358592956429,0.011215605940686268,25.969999313354492,False,False,True,1,watch
2010-07-20,-0.7071583229210796,0.011215605940686268,23.93000030517578,False,False,False,0,normal
2010-07-21,-0.7107836996797332,0.011215605940686268,25.639999389648438,False,False,True,1,watch
2010-07-22,-0.7176375738622379,0.011215605940686268,24.6299991607666,False,False,False,0,normal
2010-07-23,-0.7262469219208858,0.011215605940686268,23.469999313354492,False,False,False,0,normal
2010-07-26,-0.7288383334229327,0.011215605940686268,22.729999542236328,False,False,False,0,normal
2010-07-27,-0.7249840307331447,0.011215605940686268,23.190000534057617,False,False,False,0,normal
2010-07-28,-0.7255742399074665,0.011215605940686268,24.25,False,False,False,0,normal
2010-07-29,-0.7252521650409526,0.011215605940686268,24.1299991607666,False,False,False,0,normal
2010-07-30,-0.7153196612076766,0.011215605940686268,23.5,False,False,False,0,normal
2010-08-02,-0.7461880252019768,0.013407784804821077,22.010000228881836,False,False,False,0,normal
2010-08-03,-0.7500416421845958,0.013407784804821077,22.6299991607666,False,False,False,0,normal
2010-08-04,-0.7504284216261754,0.013407784804821077,22.209999084472656,False,False,False,0,normal
2010-08-05,-0.749527580498424,0.013407784804821077,22.100000381469727,False,False,False,0,normal
2010-08-06,-0.7484322764829339,0.013407784804821077,21.739999771118164,False,False,False,0,normal
2010-08-09,-0.7490446044219332,0.013407784804821077,22.139999389648438,False,False,False,0,normal
2010-08-10,-0.7482656604834047,0.013407784804821077,22.3700008392334,False,False,False,0,normal
2010-08-11,-0.7565964990958582,0.013407784804821077,25.389999389648438,False,False,True,1,watch
2010-08-12,-0.7536410465047352,0.013407784804821077,25.729999542236328,False,False,True,1,watch
2010-08-13,-0.7519145277104123,0.013407784804821077,26.239999771118164,False,False,True,1,watch
2010-08-16,-0.7285532340626036,0.013407784804821077,26.100000381469727,False,False,True,1,watch
2010-08-17,-0.7317466316771456,0.013407784804821077,24.329999923706055,False,False,False,0,normal
2010-08-18,-0.732601115620623,0.013407784804821077,24.59000015258789,False,False,False,0,normal
2010-08-19,-0.736995332472478,0.013407784804821077,26.440000534057617,False,False,True,1,watch
2010-08-20,-0.7338047809007779,0.013407784804821077,25.489999771118164,False,False,True,1,watch
2010-08-23,-0.7331201094295464,0.013407784804821077,25.65999984741211,False,False,True,1,watch
2010-08-24,-0.7354175476085579,0.013407784804821077,27.459999084472656,False,False,True,1,watch
2010-08-25,-0.7354133481859649,0.013407784804821077,26.700000762939453,False,False,True,1,watch
2010-08-26,-0.7386582554964016,0.013407784804821077,27.3700008392334,False,False,True,1,watch
2010-08-27,-0.7362339150853981,0.013407784804821077,24.450000762939453,False,False,False,0,normal
2010-08-30,-0.7379595185347141,0.013407784804821077,27.209999084472656,False,False,True,1,watch
2010-08-31,-0.7335007035720785,0.013407784804821077,26.049999237060547,False,False,True,1,watch
2010-09-01,-0.7461140777569307,0.011501775395112546,23.889999389648438,False,False,False,0,normal
2010-09-02,-0.7433754141051169,0.011501775395112546,23.190000534057617,False,False,False,0,normal
2010-09-03,-0.7451898360228864,0.011501775395112546,21.309999465942383,False,False,False,0,normal
2010-09-07,-0.749736958593275,0.011501775395112546,23.799999237060547,False,False,False,0,normal
2010-09-08,-0.748084476108448,0.011501775395112546,23.25,False,False,False,0,normal
2010-09-09,-0.7415316736115033,0.011501775395112546,22.809999465942383,False,False,False,0,normal
2010-09-10,-0.7356253865037159,0.011501775395112546,21.989999771118164,False,False,False,0,normal
2010-09-13,-0.7296609344438831,0.011501775395112546,21.209999084472656,False,False,False,0,normal
2010-09-14,-0.7098522235417617,0.011501775395112546,21.559999465942383,False,False,False,0,normal
2010-09-15,-0.7296567234852026,0.011501775395112546,22.100000381469727,False,False,False,0,normal
2010-09-16,-0.7113941851446922,0.011501775395112546,21.719999313354492,False,False,False,0,normal
2010-09-17,-0.7123315952862964,0.011501775395112546,22.010000228881836,False,False,False,0,normal
2010-09-20,-0.6989365030543112,0.011501775395112546,21.5,False,False,False,0,normal
2010-09-21,-0.6947566375625241,0.011501775395112546,22.350000381469727,False,False,False,0,normal
2010-09-22,-0.6885392438595931,0.011501775395112546,22.510000228881836,False,False,False,0,normal
2010-09-23,-0.6886930619065421,0.011501775395112546,23.8700008392334,False,False,False,0,normal
2010-09-24,-0.6913409286862363,0.011501775395112546,21.709999084472656,False,False,False,0,normal
2010-09-27,-0.68846353471825,0.011501775395112546,22.540000915527344,False,False,False,0,normal
2010-09-28,-0.6712169466370185,0.011501775395112546,22.600000381469727,False,False,False,0,normal
2010-09-29,-0.6733405258029047,0.011501775395112546,23.25,False,False,False,0,normal
2010-09-30,-0.6820462190912258,0.011501775395112546,23.700000762939453,False,False,False,0,normal
2010-10-01,-0.6828020683232414,0.011183122472331775,22.5,False,False,False,0,normal
2010-10-04,-0.685843702354005,0.011183122472331775,23.530000686645508,False,False,False,0,normal
2010-10-05,-0.6666145643898823,0.011183122472331775,21.760000228881836,False,False,False,0,normal
2010-10-06,-0.663829890318707,0.011183122472331775,21.489999771118164,False,False,False,0,normal
2010-10-07,-0.6588215545616966,0.011183122472331775,21.559999465942383,False,False,False,0,normal
2010-10-08,-0.655655525877338,0.011183122472331775,20.709999084472656,False,False,False,0,normal
2010-10-11,-0.6562116609732367,0.011183122472331775,18.959999084472656,False,False,False,0,normal
2010-10-12,-0.6249049596142147,0.011183122472331775,18.93000030517578,False,False,False,0,normal
2010-10-13,-0.6225673455274787,0.011183122472331775,19.06999969482422,False,False,False,0,normal
2010-10-14,-0.6045640467181771,0.011183122472331775,19.8799991607666,False,False,False,0,normal
2010-10-15,-0.6025979758194085,0.011183122472331775,19.030000686645508,False,False,False,0,normal
2010-10-18,-0.5791362052202177,0.011183122472331775,19.09000015258789,False,False,False,0,normal
2010-10-19,-0.5898329014209166,0.011183122472331775,20.6299991607666,False,False,False,0,normal
2010-10-20,-0.5891241993252925,0.011183122472331775,19.790000915527344,False,False,False,0,normal
2010-10-21,-0.5888266507914209,0.011183122472331775,19.270000457763672,False,False,False,0,normal
2010-10-22,-0.5872420768979618,0.011183122472331775,18.780000686645508,False,False,False,0,normal
2010-10-25,-0.5888647266006258,0.011183122472331775,19.850000381469727,False,False,False,0,normal
2010-10-26,-0.5800742220300703,0.011183122472331775,20.219999313354492,False,False,False,0,normal
2010-10-27,-0.5757259790237143,0.011183122472331775,20.709999084472656,False,False,False,0,normal
2010-10-28,-0.5679427793449663,0.011183122472331775,20.8799991607666,False,False,False,0,normal
2010-10-29,-0.5647873054062982,0.011183122472331775,21.200000762939453,False,False,False,0,normal
2010-11-01,-0.5848680156918219,0.011666951489314625,21.829999923706055,False,False,False,0,normal
2010-11-02,-0.5718436916261288,0.011666951489314625,21.56999969482422,False,False,False,0,normal
2010-11-03,-0.5638903103573432,0.011666951489314625,19.559999465942383,False,False,False,0,normal
2010-11-04,-0.5373370213414282,0.011666951489314625,18.520000457763672,False,False,False,0,normal
2010-11-05,-0.5296928103317091,0.011666951489314625,18.260000228881836,False,False,False,0,normal
2010-11-08,-0.5306919454833726,0.011666951489314625,18.290000915527344,False,False,False,0,normal
2010-11-09,-0.5050632323571362,0.011666951489314625,19.079999923706055,False,False,False,0,normal
2010-11-10,-0.5107600927824635,0.011666951489314625,18.469999313354492,False,False,False,0,normal
2010-11-11,-0.5031424374674665,0.011666951489314625,18.639999389648438,False,False,False,0,normal
2010-11-12,-0.48753528981268746,0.011666951489314625,20.610000610351562,False,False,False,0,normal
2010-11-15,-0.47019744617236,0.011666951489314625,20.200000762939453,False,False,False,0,normal
2010-11-16,-0.49166522012105024,0.011666951489314625,22.579999923706055,False,False,False,0,normal
2010-11-17,-0.48595024374323154,0.011666951489314625,21.760000228881836,False,False,False,0,normal
2010-11-18,-0.47566439834337887,0.011666951489314625,18.75,False,False,False,0,normal
2010-11-19,-0.47503339934773225,0.011666951489314625,18.040000915527344,False,False,False,0,normal
2010-11-22,-0.48474681850579965,0.011666951489314625,18.3700008392334,False,False,False,0,normal
2010-11-23,-0.48366035523133,0.011666951489314625,20.6299991607666,False,False,False,0,normal
2010-11-24,-0.500819149390598,0.011666951489314625,19.559999465942383,False,False,False,0,normal
2010-11-26,-0.49758195516968007,0.011666951489314625,22.219999313354492,False,False,False,0,normal
2010-11-29,-0.4856001661187996,0.011666951489314625,21.530000686645508,False,False,False,0,normal
2010-11-30,-0.482897862634015,0.011666951489314625,23.540000915527344,False,False,False,0,normal
2010-12-01,-0.5076948379331797,0.01084544776600338,21.360000610351562,False,False,False,0,normal
2010-12-02,-0.5093418575081161,0.01084544776600338,19.389999389648438,False,False,False,0,normal
2010-12-03,-0.5085878380513448,0.01084544776600338,18.010000228881836,False,False,False,0,normal
2010-12-06,-0.5087409174997533,0.01084544776600338,18.020000457763672,False,False,False,0,normal
2010-12-07,-0.5007943950527106,0.01084544776600338,17.989999771118164,False,False,False,0,normal
2010-12-08,-0.48965420236682144,0.01084544776600338,17.739999771118164,False,False,False,0,normal
2010-12-09,-0.4853869197331838,0.01084544776600338,17.25,False,False,False,0,normal
2010-12-10,-0.48466426211297625,0.01084544776600338,17.610000610351562,False,False,False,0,normal
2010-12-13,-0.48403085539831825,0.01084544776600338,17.549999237060547,False,False,False,0,normal
2010-12-14,-0.47682185254265563,0.01084544776600338,17.610000610351562,False,False,False,0,normal
2010-12-15,-0.46499786511324215,0.01084544776600338,17.940000534057617,False,False,False,0,normal
2010-12-16,-0.45910034608232125,0.01084544776600338,17.389999389648438,False,False,False,0,normal
2010-12-17,-0.4398032804324779,0.01084544776600338,16.110000610351562,False,False,False,0,normal
2010-12-20,-0.4433410987277281,0.01084544776600338,16.40999984741211,False,False,False,0,normal
2010-12-21,-0.43475914551385325,0.01084544776600338,16.489999771118164,False,False,False,0,normal
2010-12-22,-0.44074974370674747,0.01084544776600338,15.449999809265137,False,False,False,0,normal
2010-12-23,-0.4385979039639438,0.01084544776600338,16.469999313354492,False,False,False,0,normal
2010-12-27,-0.43845204435401447,0.01084544776600338,17.670000076293945,False,False,False,0,normal
2010-12-28,-0.4120483041309436,0.01084544776600338,17.520000457763672,False,False,False,0,normal
2010-12-29,-0.40958993371002883,0.01084544776600338,17.280000686645508,False,False,False,0,normal
2010-12-30,-0.4095663101922504,0.01084544776600338,17.520000457763672,False,False,False,0,normal
2010-12-31,-0.389885393333122,0.01084544776600338,17.75,False,False,False,0,normal
2011-01-03,-0.3928577678117201,0.01437793022217937,17.610000610351562,False,False,False,0,normal
2011-01-04,-0.38648472275218404,0.01437793022217937,17.3799991607666,False,False,False,0,normal
2011-01-05,-0.360907230493113,0.01437793022217937,17.020000457763672,False,False,False,0,normal
2011-01-06,-0.3351280939729097,0.01437793022217937,17.399999618530273,False,False,False,0,normal
2011-01-07,-0.3364696785752677,0.01437793022217937,17.139999389648438,False,False,False,0,normal
2011-01-10,-0.29632252479016136,0.01437793022217937,17.540000915527344,False,False,False,0,normal
2011-01-11,-0.2901704314726025,0.01437793022217937,16.889999389648438,False,False,False,0,normal
2011-01-12,-0.28253818980482254,0.01437793022217937,16.239999771118164,False,False,False,0,normal
2011-01-13,-0.2559057358540112,0.01437793022217937,16.389999389648438,False,False,False,0,normal
2011-01-14,-0.25505103382805144,0.01437793022217937,15.460000038146973,False,False,False,0,normal
2011-01-18,-0.25175155040618363,0.01437793022217937,15.869999885559082,False,False,False,0,normal
2011-01-19,-0.2600379663099225,0.01437793022217937,17.309999465942383,False,False,False,0,normal
2011-01-20,-0.2635453356192377,0.01437793022217937,17.989999771118164,False,False,False,0,normal
